user_id,item_id
1829,1030 2572 146 2068 1304 3365 942 3119 3256 201
1830,1030 146 1560 44 175 3013 3529 201 463 3663
1831,640 1044 1303 3358 1831 680 1067 1454 2993 563
1832,2688 772 1937 2980 3371 2732 1454 1328 52 1593
1833,640 2564 1030 146 790 1304 922 942 3142 3529
1834,146 1057 1956 2980 942 2350 2745 2237 1341 2630
1835,640 1030 528 146 1300 1304 942 1858 584 201
1836,1030 1801 3600 146 1304 942 2363 702 452 1223
1837,1669 1551 146 2068 3358 3365 3371 3501 1454 438
1838,1668 146 1811 530 534 2327 2840 152 2470 1831
1839,1546 1809 1044 3358 1956 680 1067 3248 2993 563
1840,12 146 1811 1045 790 2199 1560 1057 2221 52
1841,530 146 1811 1045 534 2327 922 44 175 3269
1842,2688 2944 2950 1928 2825 395 1039 2091 2477 3529
1843,640 774 2067 1044 3349 2980 2342 1831 680 1067
1844,146 1686 1687 3358 2980 680 3371 1454 2993 563
1845,2688 1030 1039 146 2732 2862 1583 942 1211 829
1846,2564 528 530 534 44 2862 175 945 1073 1590
1847,530 534 1560 2076 1706 44 175 1840 945 1073
1848,3456 1551 146 1303 3358 928 1186 1583 3125 3638
1849,640 131 140 1039 1304 153 32 1316 1831 942
1850,146 2328 3365 2484 52 1337 3002 2237 463 2768
1851,1030 1039 146 1316 1831 2732 44 942 2606 1592
1852,512 2019 2980 2468 584 680 3053 3022 1039 1583
1853,1804 1039 1551 1303 2968 796 1186 3501 1454 2993
1854,131 1030 2570 140 153 32 423 1583 1592 314
1855,1030 3212 2828 1039 1551 146 44 813 1583 1354
1856,640 0 1030 146 2210 1831 2857 2603 2999 1471
1857,640 2688 1044 3349 3358 2210 2980 680 1067 1454
1858,1030 1039 146 1045 1560 922 2732 2862 829 1223
1859,640 397 16 283 2331 293 2342 1831 1960 680
1860,1039 1551 3349 2968 3358 1568 2470 3371 2862 2993
1861,1030 2063 1936 530 146 1304 1950 1453 942 3002
1862,772 774 1030 1039 146 1427 3358 2500 3269 342
1863,2048 1420 2210 2338 2342 1831 680 1067 3501 1454
1864,2688 2314 1425 2708 1054 2342 183 1855 2501 1480
1865,1030 146 1304 922 1316 1831 942 201 971 3663
1866,2564 1030 146 1811 790 2327 1304 1057 1315 942
1867,1505 2342 198 3528 680 331 1067 1773 1454 1583
1868,2564 1030 1039 146 2611 1205 1079 829 3151 3153
1869,640 1039 146 2709 534 44 942 175 201 208
1870,1408 3594 2956 790 922 1057 1059 1449 177 1464
1871,772 146 2067 3349 1304 796 1186 2470 942 2500
1872,512 1030 1039 1551 146 928 1186 3501 1454 1211
1873,640 2564 1548 1551 146 1044 535 3358 928 3501
1874,640 1030 1039 146 1315 1316 36 942 3272 3529
1875,644 1543 1287 1545 1548 928 2345 2476 2862 310
1876,3203 2468 2342 1127 1831 1640 1067 2319 2993 1617
1877,3216 530 534 1316 44 175 945 1073 1205 3000
1878,1030 534 1315 2980 293 2297 44 1583 175 945
1879,2784 3332 2342 198 3048 680 1640 2603 1067 1583
1880,1030 146 2328 1304 942 1583 1592 2502 201 3022
1881,1668 1543 1287 2827 1548 1420 406 2076 928 2614
1882,1546 2314 3349 2968 3358 543 680 2993 2745 198
1883,1543 138 779 530 22 534 1316 2474 44 175
1884,1545 1549 146 3349 1822 3371 1464 1337 2363 452
1885,3456 10 523 779 530 1045 2581 534 36 2853
1886,640 0 398 1937 2328 2210 1316 1848 2237 2119
1887,2688 1030 1543 528 146 1950 36 2862 2611 1590
1888,1543 779 1551 1811 1560 169 2732 2862 2993 52
1889,527 1551 146 3358 1315 3365 3371 3501 573 1470
1890,1030 146 3365 2342 942 2370 201 3663 2005 2903
1891,2564 1548 1551 146 3358 928 3238 1831 3501 1454
1892,2564 1039 1551 1937 271 3349 2326 2968 1950 3358
1893,899 3349 2199 2328 2732 2350 944 52 830 331
1894,146 2067 3349 1304 2603 942 1583 3638 1592 2366
1895,2688 2564 1548 1039 1551 2968 3358 928 3371 2732
1896,640 1039 3349 2210 1956 2468 2980 2603 1583 52
1897,1030 1543 2314 146 36 1831 3116 942 3013 201
1898,1551 3473 146 44 942 175 2617 201 3402 457
1899,512 640 2054 1030 1039 146 44 2862 942 175
1900,1030 1548 146 1303 928 1186 1315 1316 2862 1592
1901,1030 650 146 1560 1315 2342 3371 52 183 2256
1902,1543 3474 530 534 1560 36 44 175 945 1073
1903,3594 1808 2968 1692 1186 1315 1059 1961 2862 2350
1904,2692 1551 530 534 801 2084 2345 2857 44 175
1905,0 2019 1956 1892 1831 3560 2857 649 173 1583
1906,1030 146 2327 2210 1315 1316 44 175 3013 3142
1907,131 772 1548 140 153 32 2352 314 829 190
1908,2311 530 2068 534 3365 44 175 945 1073 467
1909,2572 1296 406 3350 1439 3116 44 175 945 1205
1910,3205 1030 528 146 1560 1304 3365 942 1456 2484
1911,1293 1560 1826 3365 3371 3119 3256 1337 2365 2774
1912,1760 2950 3432 2825 10 395 750 3406 1039 3037
1913,1030 146 1700 1956 2476 942 3506 2500 201 1868
1914,2688 3203 899 1030 3349 922 2980 2470 309 183
1915,1551 534 3227 1186 1831 169 44 175 1840 945
1916,2314 2194 159 2210 2980 293 2342 680 1067 2993
1917,2564 2828 530 534 1560 44 175 945 1073 3272
1918,0 1808 2968 3227 2592 1186 2596 2980 169 2350
1919,1655 3597 530 1315 44 175 945 1073 1205 1720
1920,640 1039 1044 3358 36 1960 680 2603 1067 1454
1921,2944 641 1413 2950 799 2091 2477 1715 3125 187
1922,1800 530 534 1560 2474 44 175 945 1073 2236
1923,131 140 653 16 1560 153 2073 32 304 183
1924,1030 1543 146 1560 2980 2474 44 175 452 1223
1925,512 3349 2968 1052 1315 2980 1456 52 183 1471
1926,640 1861 198 1640 680 1546 331 1067 493 206
1927,640 132 1030 1543 146 1304 942 2224 2745 2366
1928,2947 1030 1928 1551 146 1303 3501 1840 1223 457
1929,640 1030 146 2210 2470 2603 3371 942 1583 2757
1930,2314 1551 146 3349 3358 1315 1316 1831 3501 1454
1931,2054 1428 534 1436 37 44 175 945 1205 2502
1932,2054 1809 3349 2968 36 2350 52 452 2636 2768
1933,1551 146 1315 36 2603 3628 942 1454 2366 3529
1934,640 2564 1296 1436 1439 1186 1315 36 44 945
1935,1408 779 1933 1045 2581 409 2853 44 175 304
1936,1287 1548 1420 3358 928 2603 1454 2614 1337 2745
1937,640 1548 1551 146 3476 3358 928 2088 44 1454
1938,132 534 44 2862 175 945 1073 1205 1858 1223
1939,1545 10 146 3349 3358 160 2338 2980 680 3371
1940,2688 0 3474 3349 790 2327 2210 1961 2350 1471
1941,512 3205 530 534 1304 3365 2342 44 942 175
1942,3333 398 146 2328 3358 1568 928 1454 1583 189
1943,2564 2054 530 3350 534 1057 1315 166 44 2862
1944,1030 1928 1551 785 146 3350 1315 1316 3501 1840
1945,1543 530 534 44 175 945 1073 3013 1223 463
1946,530 406 534 1309 2466 1315 166 44 175 945
1947,640 774 1030 146 1304 2603 942 1583 2745 1211
1948,512 2564 1546 1551 1044 3349 1316 293 680 1067
1949,2564 530 534 3613 1828 2474 3116 44 175 945
1950,512 2054 146 1044 3358 1454 2993 563 584 3022
1951,1039 528 530 534 1560 802 44 175 945 1073
1952,1030 778 2574 146 1304 1560 942 3253 201 3022
1953,146 3349 36 1316 2980 2732 942 1463 2630 201
1954,512 1408 1801 3594 527 2068 1059 1449 43 1456
1955,2564 530 1811 1560 1436 1057 1186 36 44 175
1956,1551 146 3349 1304 3358 2603 942 1454 2224 2745
1957,2308 2438 1039 1296 1439 1960 3116 2221 945 1073
1958,1030 1551 401 146 1303 3358 928 2732 3501 1859
1959,2528 1408 1059 36 1638 3656 2281 3594 523 2636
1960,1030 1543 146 530 2732 44 2862 1583 175 707
1961,131 1545 140 3600 153 32 1700 2345 314 322
1962,512 527 146 2068 1304 1052 928 2342 3371 942
1963,2468 2757 2342 743 680 1640 198 1067 3660 3022
1964,398 1044 2968 3358 799 36 1831 680 169 2603
1965,3205 528 146 3349 1560 3358 2980 3365 3371 1583
1966,2564 2956 1296 530 1045 534 1560 1316 169 44
1967,132 2054 530 534 1560 1316 44 942 175 945
1968,2688 1030 1543 146 2067 3349 2980 1831 2603 1592
1969,2054 1551 530 1811 534 1315 3367 3116 3501 44
1970,1030 779 1039 146 1304 942 1583 201 3022 3663
1971,1030 2314 1548 146 3358 928 3238 3371 3628 2862
1972,131 2054 12 140 152 153 32 1315 2224 314
1973,640 1030 1800 1551 3600 146 169 3501 1454 817
1974,640 3597 534 44 1583 175 945 1073 1205 3282
1975,0 2313 1933 1551 401 2968 1316 1211 833 1223
1976,1030 3335 1424 146 1300 3349 3358 1966 1583 3000
1977,1920 1543 1044 2968 283 159 2980 680 1067 2862
1978,640 3349 2327 2328 36 2350 2993 52 2745 3002
1979,1030 1543 146 790 1304 1316 942 2862 1337 2370
1980,3203 2468 2980 3332 1831 3238 198 1210 2603 398
1981,132 1030 1543 2828 1551 3473 146 2862 1583 573
1982,132 1030 2570 146 1304 2210 942 201 1354 3022
1983,523 530 534 28 44 175 945 1720 1855 3272
1984,398 1811 1044 3349 3358 680 2603 1067 1454 2993
1985,3332 2314 1044 2968 793 3358 2468 680 1067 2732
1986,1668 528 530 534 44 175 945 1073 1337 2370
1987,1166 271 3349 1824 1190 3110 807 3371 2745 827
1988,3107 1096 2603 3371 43 3022 1583 2127 2256 271
1989,513 2570 3216 530 534 1436 36 44 175 945
1990,772 146 1067 3628 3371 2993 183 1848 3005 2626
1991,1030 136 1039 1551 146 1303 928 1316 169 1211
1992,131 1668 140 1422 3600 1560 153 32 1456 1337
1993,1030 146 1304 160 2980 942 3262 1216 1858 201
1994,132 2054 146 1811 530 534 36 2732 44 175
1995,2564 1551 146 3349 1316 1831 3501 1454 942 3002
1996,2564 1030 779 401 146 796 3371 1583 2500 2502
1997,530 534 2466 36 1324 44 175 945 1073 1205
1998,1536 3594 1811 2968 3227 1059 1700 1449 177 318
1999,1039 1551 146 1560 2847 1956 37 3501 942 1454
2000,1030 1037 2574 1424 146 1304 942 1086 201 79
2001,1030 1548 1551 146 1560 1950 928 1316 2862 2617
2002,132 534 2457 1439 2466 44 175 1840 945 1073
2003,2306 1296 534 1304 44 945 1073 1205 3131 3390
2004,3205 1030 527 146 1303 3358 928 2342 1831 2370
2005,1548 1551 146 1172 2967 3358 1568 928 1960 3501
2006,1296 534 1178 1057 44 1583 175 945 1073 1205
2007,640 772 1030 401 146 3349 36 1831 1354 3663
2008,2186 397 1939 3349 3358 159 680 944 52 3005
2009,1030 1296 1436 1960 44 175 945 1205 69 3529
2010,640 1928 1551 1303 3358 928 2210 2474 2603 3371
2011,1551 146 1956 2297 3238 3371 3501 2222 1454 52
2012,640 1030 1551 146 3358 928 1454 2617 2630 2903
2013,2956 401 530 534 922 3227 1315 2086 2732 44
2014,512 2570 1783 534 28 44 175 945 1073 1592
2015,1410 1937 146 3349 790 3227 1831 52 1471 1858
2016,1030 3463 2326 2968 1913 2210 3371 1454 944 563
2017,1668 1545 138 530 534 1316 44 175 945 1073
2018,271 1551 146 1304 1052 942 3256 452 3529 201
2019,2564 779 2828 530 534 1316 44 175 945 1073
2020,2054 530 534 1184 3116 44 175 945 1073 1341
2021,772 132 1551 3349 1303 796 3358 3501 1454 944
2022,1928 1420 1039 1551 3350 1303 928 2732 2862 1583
2023,135 1039 530 534 1436 169 44 1583 175 945
2024,1030 3463 1039 1551 3474 146 3476 2222 942 176
2025,1030 1039 146 1304 293 44 2862 944 3142 1223
2026,131 10 140 153 32 2729 426 314 322 323
2027,1030 146 169 3371 186 2622 1470 2376 2382 2903
2028,1030 1543 146 1304 1560 1316 36 2862 942 3013
2029,2564 1030 2314 146 3349 2210 1454 942 2617 2630
2030,1030 1543 1033 146 293 1583 3256 2237 1868 463
2031,1296 401 1811 534 922 1436 37 2732 175 945
2032,2054 1030 1551 146 1315 3501 3247 1590 2370 1223
2033,0 3594 3349 663 2968 1690 3227 1186 2468 2350
2034,640 530 534 152 1315 2980 44 175 945 1073
2035,1551 1175 2338 2342 680 3371 3501 1454 2993 1337
2036,12 3213 3349 2199 1178 2980 1960 2732 830 2630
2037,3203 649 1551 3474 530 534 36 2342 44 2222
2038,1030 1039 146 1303 3358 928 2603 3501 1454 944
2039,640 534 1304 36 44 942 1583 175 945 2745
2040,640 899 3463 904 2186 785 1811 3349 2328 793
2041,2784 320 2273 2630 904 968 2877 1868 463 148
2042,138 3598 1809 2194 3349 793 159 2210 1956 2342
2043,7 1548 1551 2960 146 3358 928 36 2602 3501
2044,132 2314 1551 3473 146 1303 3358 928 3501 1454
2045,640 1287 1420 928 2210 1831 2603 3501 1454 2614
2046,1543 1783 530 534 802 1316 169 44 175 945
2047,1668 2462 1439 3367 945 1205 1851 2757 966 2120
2048,1548 1551 2960 146 1811 1316 3365 3501 1454 3013
2049,1044 3349 36 1956 680 1067 1454 944 2993 563
2050,640 1030 1551 146 1560 1950 1315 1583 3529 457
2051,1543 3594 3350 3227 1059 1831 177 833 452 3402
2052,1551 146 2070 1304 796 942 3131 3013 3269 201
2053,2564 523 652 1039 530 2086 44 175 945 1073
2054,512 1039 1937 1560 1316 169 2993 52 2617 1086
2055,1551 3473 146 1303 796 3358 928 36 1454 944
2056,2688 1039 2194 1044 1303 3358 293 3238 1831 680
2057,1030 146 1811 169 44 175 3022 3151 3663 2646
2058,904 148 1303 796 1186 2366 1223 968 971 1868
2059,640 3266 1413 2630 774 3432 395 1583 3537 498
2060,1030 3335 146 1044 3358 160 1060 2732 1454 1583
2061,132 772 1030 146 1304 44 201 1354 1102 3663
2062,1668 1548 1551 2960 2068 1303 3358 928 1315 2342
2063,1030 1551 146 1560 796 1316 1831 2862 1583 1211
2064,2626 163 2980 3046 519 2664 649 3179 1454 3182
2065,2688 640 772 1030 10 146 1304 1186 1316 2603
2066,530 534 1956 44 175 304 945 1073 183 188
2067,2048 2564 1287 1420 1551 293 3238 3501 563 2614
2068,2688 3202 1030 2063 3474 146 3349 3371 1083 69
2069,138 1039 1172 1044 2967 3358 2980 680 2603 1067
2070,512 1030 1937 3349 2199 2328 3234 2342 1960 2603
2071,2564 1287 1548 1420 3358 928 1316 2603 3501 2862
2072,2314 1296 534 36 37 44 2862 3247 175 945
2073,2177 142 1039 2190 1811 20 1301 1432 1212 3022
2074,2960 530 534 1304 1316 36 2086 933 44 175
2075,135 530 2073 1436 36 44 175 945 1073 3269
2076,2468 3172 198 680 2602 3435 1773 3408 2993 563
2077,3349 2331 2210 1956 2342 1831 680 2603 944 2993
2078,640 774 1543 1030 3473 146 1316 1831 3371 944
2079,1760 928 2116 3432 1928 10 2091 620 779 2862
2080,146 1428 3358 942 1454 3248 2626 3528 2250 3663
2081,640 928 2338 98 2468 1960 1640 680 457 1548
2082,1030 146 1304 1186 1316 942 3013 3529 201 1997
2083,644 138 1803 528 2963 3476 28 928 1323 310
2084,1551 1303 1560 3358 1831 3501 2862 1454 944 2993
2085,3473 2067 1044 159 543 2980 2342 680 169 1067
2086,1039 1551 3473 146 3358 2210 1831 942 3382 3131
2087,899 3349 2199 2328 293 2732 52 1211 2237 830
2088,7 1548 401 146 2963 928 36 691 3272 584
2089,781 271 400 1937 1425 3349 43 2745 3066 1096
2090,1287 2827 1420 1303 3358 2980 1316 1831 1454 2614
2091,2054 530 1045 534 922 44 175 945 1073 3390
2092,10 530 534 796 44 175 945 1073 1205 3653
2093,640 2626 2342 1831 1640 331 3053 2350 1583 1039
2094,530 534 1057 1315 1831 44 2862 175 945 1073
2095,146 28 3358 928 1454 1078 2745 2366 2626 2757
2096,132 1039 530 534 152 1186 36 44 175 945
2097,1030 146 1304 36 2603 942 1583 2630 1223 201
2098,772 1551 534 168 2603 44 3501 175 945 1073
2099,1039 1044 2967 1303 3358 928 680 1067 1454 1583
2100,512 1668 1551 146 3349 1560 3358 3371 3501 1337
2101,3215 3349 2968 1831 169 2350 2993 52 204 3534
2102,640 512 1408 1030 1933 3600 146 1560 3227 1316
2103,398 1044 3349 2468 680 1067 944 2993 52 183
2104,6 401 534 1436 44 175 945 1073 1205 3013
2105,512 2626 163 2980 519 3179 3053 3182 1583 2128
2106,2314 650 1809 1175 2331 159 2210 2468 2342 2603
2107,833 1186 3331 1464 1449 2763 3532 204 1070 1100
2108,12 2190 146 2328 2210 3234 2350 1341 201 3405
2109,131 140 1686 153 3101 32 1700 2862 312 314
2110,1920 3598 2331 159 2210 2980 293 3238 2342 1454
2111,3205 1030 2311 1422 146 2068 1304 3231 942 3119
2112,2817 148 2967 36 1583 1337 3131 2877 2366 1223
2113,1030 401 146 1304 942 3125 3013 3142 201 2510
2114,512 1551 1172 1044 3358 36 680 1067 3501 1454
2115,1030 2953 1548 1551 146 928 3131 3516 1354 1487
2116,2688 1551 146 1831 2732 3501 1454 2366 2757 3529
2117,1537 1345 1828 3364 605 618 779 620 2442 2510
2118,640 650 1044 2338 3238 1831 680 2342 1067 1454
2119,640 772 1551 146 3358 1186 2210 931 3371 1583
2120,132 6 1543 2054 530 2067 1811 534 2732 44
2121,146 2067 796 3358 169 3501 2862 2352 3142 201
2122,1668 1548 146 2580 3476 1316 175 2611 1079 3269
2123,772 2828 530 1045 534 2327 2466 2853 44 175
2124,2314 1039 2067 1044 3349 2331 3358 543 2342 680
2125,3204 1044 3349 3358 1830 680 1067 1583 2993 563
2126,1543 530 534 44 2862 175 52 1337 318 833
2127,2688 899 2828 1039 1937 2581 3349 2199 2328 922
2128,2308 1030 1551 146 2067 3349 790 36 169 3371
2129,2564 1543 1548 1421 1551 146 928 36 1831 3501
2130,131 132 2054 140 32 3105 314 322 323 325
2131,1030 146 3349 1560 802 2980 3371 183 2376 463
2132,640 771 138 1044 3358 2980 36 680 1067 1454
2133,1408 2054 1030 1933 146 1316 1831 1223 463 2646
2134,1030 146 1044 3358 1830 3000 1848 1216 1858 3663
2135,3072 2054 523 146 1303 3358 1454 2612 184 3131
2136,512 1760 2944 641 2116 2950 2825 523 395 3406
2137,772 1030 1039 1551 146 2067 3358 1186 1831 169
2138,2688 146 3349 1304 2210 3367 1960 942 1711 2745
2139,640 1044 3349 790 1315 2980 1831 680 2732 2862
2140,1030 146 1831 1840 2224 52 2370 2117 2768 2903
2141,1296 530 3227 166 809 3116 44 175 1840 3633
2142,131 2054 140 1811 153 32 1057 2732 314 322
2143,2314 1551 146 2067 3349 3350 3358 2602 3501 3125
2144,1039 534 922 1436 1186 1831 44 1583 175 945
2145,1030 146 3349 1052 3371 1337 573 2370 2903 983
2146,530 534 1436 423 44 2606 2862 1583 175 945
2147,1037 1678 3600 530 534 3116 44 175 945 1073
2148,640 146 2338 2210 1831 2862 1454 2993 52 2630
2149,2688 1551 146 1811 2327 1304 1178 3358 2980 1454
2150,1030 2063 146 3350 1304 2342 2732 2862 942 1328
2151,1030 1545 146 3101 1454 942 312 1337 452 3656
2152,1545 1551 534 1316 3238 44 3501 175 945 584
2153,1030 2956 146 2067 1304 796 942 1083 1859 3269
2154,2688 530 534 1186 44 2862 175 945 1073 3013
2155,146 1304 1057 2602 44 942 1711 175 3013 3528
2156,2314 16 1044 3358 2210 2980 1956 2342 680 1067
2157,1030 1044 1303 1560 2331 2210 293 2342 680 1067
2158,2688 1551 1303 3358 928 36 3238 680 1067 3501
2159,530 534 3227 169 3116 44 175 945 3390 833
2160,2688 640 2054 136 1551 146 1045 3349 796 3358
2161,640 528 1044 1300 3349 3358 160 680 1583 2993
2162,1543 1296 534 1316 37 2602 2474 175 1840 945
2163,1030 779 146 1186 1315 3501 2862 573 3013 457
2164,2817 1030 146 2968 3371 1454 2617 1855 2501 3022
2165,1410 2054 1551 146 1560 2297 3371 184 3013 1223
2166,1668 2054 530 534 1184 44 175 945 1073 1615
2167,1030 1543 3338 3594 146 2968 3227 2587 928 1831
2168,1030 1543 146 1186 2611 1079 2365 3013 1223 3529
2169,1551 3602 2067 3358 1568 928 3371 3501 1583 2993
2170,1030 2311 528 146 2068 1304 942 312 201 3663
2171,2956 1039 146 1304 169 2603 942 52 1211 1859
2172,146 1304 1560 2840 1178 1057 1316 293 942 1711
2173,1030 1039 785 146 530 1057 1315 1316 3628 945
2174,512 1030 146 1304 1560 1315 43 942 2484 1475
2175,640 904 1039 1551 1809 148 3350 1303 1831 3501
2176,2308 1296 657 406 3350 1184 809 1193 44 175
2177,1543 1296 1178 1439 3628 44 2862 945 1205 3000
2178,1030 1548 1551 146 1303 3358 928 293 3501 1454
2179,1551 1303 794 1052 3358 802 1315 1454 942 183
2180,1546 16 3473 1044 1913 2331 2210 680 1067 1583
2181,1408 833 3557 2502 1223 617 3594 1961 3227 653
2182,2054 530 534 37 44 1840 945 1073 1205 1337
2183,1030 1551 528 146 3358 1315 3371 3119 3256 2370
2184,1928 1548 1551 1303 3482 3358 928 293 3501 2862
2185,3212 1039 530 534 2335 44 813 2862 559 175
2186,1044 159 799 2980 2342 680 169 1067 2993 563
2187,640 1030 1543 146 1560 1304 1950 1315 942 3013
2188,640 528 3349 2326 2968 3227 1831 2350 1583 1337
2189,530 534 1315 1316 44 175 945 1073 186 1223
2190,3332 1546 16 1044 3349 2968 3358 1186 2342 680
2191,2626 1410 2054 936 457 2732 3053 3501 1583 2128
2192,1186 3298 3557 421 169 3594 75 2636 204 3532
2193,1551 1303 543 928 36 2342 680 1067 3501 2862
2194,2564 523 1039 3473 146 1186 44 2862 942 175
2195,1984 2625 2979 2980 3172 1956 1831 584 3238 1510
2196,2688 1408 1030 1933 146 3227 1316 2862 1583 3013
2197,530 1428 1045 534 1057 44 175 945 1073 3528
2198,1030 1545 1932 146 1304 810 427 942 1456 2363
2199,2564 1030 146 1304 1315 1316 36 942 1337 3529
2200,2054 530 534 152 1315 1316 37 175 945 1073
2201,1030 1548 3358 928 2980 293 2342 680 1067 3501
2202,1039 1172 1044 3358 1568 2210 2342 1960 680 2603
2203,1536 0 2313 3594 3340 2063 663 2968 2335 1186
2204,1783 530 534 1052 802 44 175 945 1073 1337
2205,1543 146 3349 1186 2862 942 2350 1848 2745 3013
2206,146 1304 802 3371 942 1587 2626 201 3663 2512
2207,640 2564 1543 1548 1551 1303 1560 2968 3358 928
2208,1920 1546 3349 2331 159 2980 680 1454 304 1337
2209,528 3349 1560 3227 3231 3365 52 183 2110 2370
2210,1039 1296 1560 1193 44 175 945 1205 1851 2757
2211,1039 3600 530 1811 534 2327 169 44 1711 175
2212,2314 1551 2067 3349 3358 2342 680 2732 1454 1583
2213,2564 1030 1548 1551 146 1303 1560 928 1316 3501
2214,1030 1543 1551 528 146 1316 3013 3272 3529 201
2215,3205 1030 1032 146 1304 942 1456 2110 1475 3527
2216,514 772 1804 1303 279 31 2982 2474 1583 184
2217,2688 2067 1044 3349 1913 3358 2342 680 1067 2732
2218,2688 10 1044 3349 796 36 2980 1831 680 169
2219,1546 397 2194 1044 3349 2331 680 2603 1067 2993
2220,1543 401 146 1937 1045 3349 1304 3371 942 569
2221,640 2210 2757 293 2342 680 1640 1510 2603 1868
2222,2688 10 1045 2581 31 36 2853 1830 44 175
2223,1287 1548 1420 2830 1551 3358 928 3501 1079 573
2224,2054 2828 1811 1690 1437 1184 37 421 1586 1084
2225,132 1937 3349 1690 2980 165 2350 176 304 52
2226,397 2194 1044 1913 2331 1831 1067 1583 2993 563
2227,2564 1296 534 1436 1439 3367 1960 44 175 945
2228,1408 131 2828 1933 140 401 2327 153 32 1057
2229,1030 1551 146 1180 1316 1831 3501 2606 1583 707
2230,2688 1505 161 1828 2116 605 3432 10 2091 1098
2231,1287 1548 1420 793 3358 928 2338 3371 1454 2614
2232,2564 2054 784 146 1699 2862 942 52 201 3022
2233,146 1811 1304 2076 36 1316 2603 942 707 3013
2234,2564 774 2314 3594 1039 146 3349 2968 1560 3227
2235,640 1030 650 1548 146 928 1315 1831 3371 3022
2236,2326 3358 543 2297 680 169 1067 2993 563 1078
2237,1030 3600 1937 528 146 1303 1304 1060 810 942
2238,779 1551 146 3349 1316 3371 44 3501 2606 942
2239,640 512 2564 398 1044 2968 3358 2342 680 2602
2240,928 2169 1316 36 165 7 3272 232 1835 1548
2241,159 2625 1861 198 1640 3051 3694 1583 208 1681
